dataset	split	embedding_model	condition_label	condition	candidate_top_n	beta	samples	recall@3	recall@5	recall@7	recall@9	violation@3	violation@5	violation@7	violation@9	avg_recall	avg_violation	avg_recall_delta	avg_violation_delta	strict_recall_kept_all_k	avg_recall_kept	violation_lower_all_k	avg_violation_lower	mean_answer_rank	mean_trap_rank	recall_delta@3	violation_delta@3	recall_delta@5	violation_delta@5	recall_delta@7	violation_delta@7	recall_delta@9	violation_delta@9
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.22	323	0.953560371517028	0.9628482972136224	0.9659442724458204	0.9752321981424148	0.9659442724458204	0.9752321981424148	0.9845201238390092	0.9845201238390092	0.9643962848297214	0.9775541795665634	-0.0085139318885447	-0.0147058823529412	False	False	True	True	2.544891640866873	2.080495356037152	-0.0030959752321981	-0.0154798761609906	-0.0092879256965944	-0.0185758513931888	-0.0123839009287924	-0.0123839009287924	-0.0092879256965944	-0.0123839009287924
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.23	323	0.953560371517028	0.9628482972136224	0.9659442724458204	0.9752321981424148	0.9659442724458204	0.9752321981424148	0.9814241486068112	0.9814241486068112	0.9643962848297214	0.9760061919504645	-0.0085139318885447	-0.0162538699690403	False	False	True	True	2.554179566563468	2.1609907120743035	-0.0030959752321981	-0.0154798761609906	-0.0092879256965944	-0.0185758513931888	-0.0123839009287924	-0.0154798761609906	-0.0092879256965944	-0.0154798761609906
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.24	323	0.9504643962848296	0.9628482972136224	0.9659442724458204	0.9752321981424148	0.9659442724458204	0.9752321981424148	0.978328173374613	0.9814241486068112	0.963622291021672	0.9752321981424148	-0.0092879256965943	-0.0170278637770898	False	False	True	True	2.5727554179566563	2.2538699690402475	-0.0061919504643963	-0.0154798761609906	-0.0092879256965944	-0.0185758513931888	-0.0123839009287924	-0.0185758513931888	-0.0092879256965944	-0.0154798761609906
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.25	323	0.9473684210526316	0.9628482972136224	0.9628482972136224	0.9721362229102168	0.953560371517028	0.9721362229102168	0.9752321981424148	0.9814241486068112	0.9613003095975232	0.9705882352941178	-0.0116099071207429	-0.0216718266253869	False	False	True	True	2.588235294117647	2.3684210526315788	-0.0092879256965945	-0.0278637770897832	-0.0092879256965944	-0.021671826625387	-0.0154798761609906	-0.0216718266253869	-0.0123839009287926	-0.0154798761609906
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.26	323	0.9473684210526316	0.9628482972136224	0.9628482972136224	0.9721362229102168	0.9504643962848296	0.9721362229102168	0.9752321981424148	0.978328173374613	0.9613003095975232	0.9690402476780188	-0.0116099071207429	-0.023219814241486	False	False	True	True	2.5913312693498454	2.461300309597523	-0.0092879256965945	-0.0309597523219814	-0.0092879256965944	-0.021671826625387	-0.0154798761609906	-0.0216718266253869	-0.0123839009287926	-0.0185758513931888
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.27	323	0.9473684210526316	0.9628482972136224	0.9628482972136224	0.9690402476780186	0.9504643962848296	0.9721362229102168	0.9752321981424148	0.978328173374613	0.9605263157894736	0.9690402476780188	-0.0123839009287924	-0.023219814241486	False	False	True	True	2.6191950464396285	2.585139318885449	-0.0092879256965945	-0.0309597523219814	-0.0092879256965944	-0.021671826625387	-0.0154798761609906	-0.0216718266253869	-0.0154798761609907	-0.0185758513931888
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.28	323	0.9473684210526316	0.9628482972136224	0.9659442724458204	0.9690402476780186	0.9504643962848296	0.9690402476780186	0.9752321981424148	0.9752321981424148	0.9613003095975232	0.9674922600619196	-0.0116099071207429	-0.024767801857585	False	False	True	True	2.647058823529412	2.7151702786377707	-0.0092879256965945	-0.0309597523219814	-0.0092879256965944	-0.0247678018575852	-0.0123839009287924	-0.0216718266253869	-0.0154798761609907	-0.0216718266253869
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.29	323	0.9473684210526316	0.9628482972136224	0.9659442724458204	0.9690402476780186	0.9504643962848296	0.9690402476780186	0.9752321981424148	0.9752321981424148	0.9613003095975232	0.9674922600619196	-0.0116099071207429	-0.024767801857585	False	False	True	True	2.678018575851393	2.8421052631578947	-0.0092879256965945	-0.0309597523219814	-0.0092879256965944	-0.0247678018575852	-0.0123839009287924	-0.0216718266253869	-0.0154798761609907	-0.0216718266253869
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.3	323	0.9473684210526316	0.9628482972136224	0.9659442724458204	0.9690402476780186	0.9473684210526316	0.9659442724458204	0.9752321981424148	0.9752321981424148	0.9613003095975232	0.9659442724458204	-0.0116099071207429	-0.0263157894736841	False	False	True	True	2.693498452012384	2.984520123839009	-0.0092879256965945	-0.0340557275541796	-0.0092879256965944	-0.0278637770897832	-0.0123839009287924	-0.0216718266253869	-0.0154798761609907	-0.0216718266253869
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.31	323	0.9473684210526316	0.9628482972136224	0.9659442724458204	0.9690402476780186	0.9473684210526316	0.9628482972136224	0.9690402476780186	0.9752321981424148	0.9613003095975232	0.963622291021672	-0.0116099071207429	-0.0286377708978328	False	False	True	True	2.7554179566563466	3.1857585139318885	-0.0092879256965945	-0.0340557275541796	-0.0092879256965944	-0.0309597523219814	-0.0123839009287924	-0.0278637770897832	-0.0154798761609907	-0.0216718266253869
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.32	323	0.9473684210526316	0.9628482972136224	0.9659442724458204	0.9690402476780186	0.9473684210526316	0.9628482972136224	0.9690402476780186	0.9752321981424148	0.9613003095975232	0.963622291021672	-0.0116099071207429	-0.0286377708978328	False	False	True	True	2.808049535603715	3.3777089783281733	-0.0092879256965945	-0.0340557275541796	-0.0092879256965944	-0.0309597523219814	-0.0123839009287924	-0.0278637770897832	-0.0154798761609907	-0.0216718266253869
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.33	323	0.9473684210526316	0.9628482972136224	0.9659442724458204	0.9690402476780186	0.9473684210526316	0.9628482972136224	0.9659442724458204	0.9752321981424148	0.9613003095975232	0.9628482972136224	-0.0116099071207429	-0.0294117647058823	False	False	True	True	2.829721362229102	3.6222910216718263	-0.0092879256965945	-0.0340557275541796	-0.0092879256965944	-0.0309597523219814	-0.0123839009287924	-0.0309597523219813	-0.0154798761609907	-0.0216718266253869
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.34	323	0.9473684210526316	0.9628482972136224	0.9659442724458204	0.9690402476780186	0.9473684210526316	0.9628482972136224	0.9659442724458204	0.9690402476780186	0.9613003095975232	0.9613003095975232	-0.0116099071207429	-0.0309597523219814	False	False	True	True	2.8544891640866874	3.8854489164086687	-0.0092879256965945	-0.0340557275541796	-0.0092879256965944	-0.0309597523219814	-0.0123839009287924	-0.0309597523219813	-0.0154798761609907	-0.0278637770897832
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.35	323	0.9473684210526316	0.9628482972136224	0.9659442724458204	0.9690402476780186	0.9442724458204336	0.9628482972136224	0.9659442724458204	0.9659442724458204	0.9613003095975232	0.9597523219814242	-0.0116099071207429	-0.0325077399380804	False	False	True	True	2.9071207430340555	4.154798761609907	-0.0092879256965945	-0.0371517027863776	-0.0092879256965944	-0.0309597523219814	-0.0123839009287924	-0.0309597523219813	-0.0154798761609907	-0.0309597523219813
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.36	323	0.9473684210526316	0.9628482972136224	0.9659442724458204	0.9690402476780186	0.934984520123839	0.9628482972136224	0.9659442724458204	0.9659442724458204	0.9613003095975232	0.9574303405572756	-0.0116099071207429	-0.034829721362229	False	False	True	True	2.972136222910217	4.507739938080495	-0.0092879256965945	-0.0464396284829721	-0.0092879256965944	-0.0309597523219814	-0.0123839009287924	-0.0309597523219813	-0.0154798761609907	-0.0309597523219813
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.37	323	0.9473684210526316	0.9628482972136224	0.9659442724458204	0.9690402476780186	0.9318885448916407	0.9628482972136224	0.9628482972136224	0.9659442724458204	0.9613003095975232	0.9558823529411764	-0.0116099071207429	-0.0363777089783281	False	False	True	True	3.040247678018576	4.835913312693498	-0.0092879256965945	-0.0495356037151702	-0.0092879256965944	-0.0309597523219814	-0.0123839009287924	-0.0340557275541795	-0.0154798761609907	-0.0309597523219813
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.38	323	0.9473684210526316	0.9628482972136224	0.9659442724458204	0.9690402476780186	0.9287925696594428	0.9628482972136224	0.9628482972136224	0.9659442724458204	0.9613003095975232	0.955108359133127	-0.0116099071207429	-0.0371517027863776	False	False	True	True	3.130030959752322	5.229102167182663	-0.0092879256965945	-0.0526315789473684	-0.0092879256965944	-0.0309597523219814	-0.0123839009287924	-0.0340557275541795	-0.0154798761609907	-0.0309597523219813
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.39	323	0.9473684210526316	0.9628482972136224	0.9659442724458204	0.9690402476780186	0.9226006191950464	0.956656346749226	0.9628482972136224	0.9659442724458204	0.9613003095975232	0.9520123839009288	-0.0116099071207429	-0.0402476780185758	False	False	True	True	3.219814241486068	5.681114551083591	-0.0092879256965945	-0.0588235294117647	-0.0092879256965944	-0.0371517027863776	-0.0123839009287924	-0.0340557275541795	-0.0154798761609907	-0.0309597523219813
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.4	323	0.9473684210526316	0.9628482972136224	0.9659442724458204	0.9690402476780186	0.9226006191950464	0.953560371517028	0.9628482972136224	0.9659442724458204	0.9613003095975232	0.9512383900928792	-0.0116099071207429	-0.0410216718266254	False	False	True	True	3.291021671826625	6.145510835913313	-0.0092879256965945	-0.0588235294117647	-0.0092879256965944	-0.0402476780185758	-0.0123839009287924	-0.0340557275541795	-0.0154798761609907	-0.0309597523219813
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.41	323	0.9473684210526316	0.9628482972136224	0.9659442724458204	0.9690402476780186	0.913312693498452	0.9473684210526316	0.9628482972136224	0.9659442724458204	0.9613003095975232	0.9473684210526316	-0.0116099071207429	-0.0448916408668731	False	False	True	True	3.374613003095975	6.60061919504644	-0.0092879256965945	-0.0681114551083591	-0.0092879256965944	-0.0464396284829722	-0.0123839009287924	-0.0340557275541795	-0.0154798761609907	-0.0309597523219813
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.42	323	0.9473684210526316	0.959752321981424	0.9659442724458204	0.9690402476780186	0.913312693498452	0.9473684210526316	0.953560371517028	0.9628482972136224	0.9605263157894736	0.9442724458204336	-0.0123839009287924	-0.0479876160990712	False	False	True	True	3.486068111455108	7.154798761609907	-0.0092879256965945	-0.0681114551083591	-0.0123839009287926	-0.0464396284829722	-0.0123839009287924	-0.0433436532507739	-0.0154798761609907	-0.0340557275541795
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.43	323	0.9473684210526316	0.959752321981424	0.9659442724458204	0.9690402476780186	0.9102167182662538	0.9473684210526316	0.9504643962848296	0.959752321981424	0.9605263157894736	0.9419504643962848	-0.0123839009287924	-0.0503095975232198	False	False	True	True	3.5789473684210527	7.730650154798762	-0.0092879256965945	-0.0712074303405573	-0.0123839009287926	-0.0464396284829722	-0.0123839009287924	-0.0464396284829721	-0.0154798761609907	-0.0371517027863776
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.44	323	0.9473684210526316	0.956656346749226	0.9659442724458204	0.9690402476780186	0.9071207430340558	0.9411764705882352	0.9504643962848296	0.956656346749226	0.9597523219814242	0.9388544891640866	-0.0131578947368419	-0.053405572755418	False	False	True	True	3.712074303405573	8.359133126934985	-0.0092879256965945	-0.0743034055727553	-0.0154798761609906	-0.0526315789473684	-0.0123839009287924	-0.0464396284829721	-0.0154798761609907	-0.0402476780185757
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.45	323	0.9473684210526316	0.956656346749226	0.9659442724458204	0.9690402476780186	0.9040247678018576	0.9411764705882352	0.9442724458204336	0.953560371517028	0.9597523219814242	0.9357585139318886	-0.0131578947368419	-0.056501547987616	False	False	True	True	3.823529411764706	9.046439628482972	-0.0092879256965945	-0.0773993808049535	-0.0154798761609906	-0.0526315789473684	-0.0123839009287924	-0.0526315789473683	-0.0154798761609907	-0.0433436532507739
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.46	323	0.9442724458204336	0.956656346749226	0.959752321981424	0.9659442724458204	0.8978328173374613	0.9380804953560372	0.9442724458204336	0.9473684210526316	0.956656346749226	0.9318885448916407	-0.0162538699690401	-0.0603715170278638	False	False	True	True	4.003095975232198	9.739938080495357	-0.0123839009287926	-0.0835913312693498	-0.0154798761609906	-0.0557275541795666	-0.0185758513931888	-0.0526315789473683	-0.0185758513931888	-0.0495356037151702
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.47	323	0.9442724458204336	0.956656346749226	0.959752321981424	0.9659442724458204	0.8854489164086687	0.9287925696594428	0.9411764705882352	0.9473684210526316	0.956656346749226	0.9256965944272444	-0.0162538699690401	-0.0665634674922601	False	False	True	True	4.188854489164087	10.371517027863778	-0.0123839009287926	-0.0959752321981424	-0.0154798761609906	-0.065015479876161	-0.0185758513931888	-0.0557275541795665	-0.0185758513931888	-0.0495356037151702
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.48	323	0.9411764705882352	0.956656346749226	0.959752321981424	0.9659442724458204	0.8854489164086687	0.9256965944272446	0.9380804953560372	0.9473684210526316	0.9558823529411764	0.9241486068111454	-0.0170278637770896	-0.0681114551083592	False	False	True	True	4.346749226006192	11.06811145510836	-0.0154798761609907	-0.0959752321981424	-0.0154798761609906	-0.0681114551083591	-0.0185758513931888	-0.0588235294117647	-0.0185758513931888	-0.0495356037151702
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.49	323	0.9411764705882352	0.956656346749226	0.959752321981424	0.9659442724458204	0.8699690402476781	0.9164086687306502	0.934984520123839	0.9442724458204336	0.9558823529411764	0.9164086687306504	-0.0170278637770896	-0.0758513931888543	False	False	True	True	4.523219814241486	11.814241486068113	-0.0154798761609907	-0.111455108359133	-0.0154798761609906	-0.0773993808049535	-0.0185758513931888	-0.0619195046439627	-0.0185758513931888	-0.0526315789473683
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.5	323	0.9411764705882352	0.956656346749226	0.959752321981424	0.9628482972136224	0.8637770897832817	0.9102167182662538	0.9318885448916407	0.9442724458204336	0.955108359133127	0.9125386996904026	-0.0178018575851391	-0.079721362229102	False	False	True	True	4.767801857585139	12.492260061919504	-0.0154798761609907	-0.1176470588235294	-0.0154798761609906	-0.0835913312693499	-0.0185758513931888	-0.0650154798761609	-0.021671826625387	-0.0526315789473683
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.51	323	0.9411764705882352	0.956656346749226	0.959752321981424	0.9628482972136224	0.8606811145510835	0.8947368421052632	0.9256965944272446	0.9411764705882352	0.955108359133127	0.9055727554179568	-0.0178018575851391	-0.0866873065015479	False	False	True	True	4.975232198142415	13.253869969040249	-0.0154798761609907	-0.1207430340557276	-0.0154798761609906	-0.0990712074303405	-0.0185758513931888	-0.0712074303405572	-0.021671826625387	-0.0557275541795665
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.52	323	0.9380804953560372	0.953560371517028	0.959752321981424	0.9628482972136224	0.8544891640866873	0.8885448916408669	0.9195046439628484	0.9411764705882352	0.953560371517028	0.9009287925696594	-0.0193498452012382	-0.0913312693498452	False	False	True	True	5.222910216718266	14.012383900928793	-0.0185758513931889	-0.1269349845201238	-0.0185758513931888	-0.1052631578947368	-0.0185758513931888	-0.0773993808049535	-0.021671826625387	-0.0557275541795665
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.53	323	0.934984520123839	0.953560371517028	0.959752321981424	0.9628482972136224	0.8513931888544891	0.8823529411764706	0.9164086687306502	0.9318885448916407	0.9527863777089784	0.8955108359133127	-0.0201238390092878	-0.0967492260061919	False	False	True	True	5.470588235294118	14.808049535603717	-0.021671826625387	-0.130030959752322	-0.0185758513931888	-0.1114551083591331	-0.0185758513931888	-0.0804953560371516	-0.021671826625387	-0.0650154798761609
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.54	323	0.934984520123839	0.953560371517028	0.959752321981424	0.9628482972136224	0.8390092879256966	0.8792569659442725	0.913312693498452	0.9195046439628484	0.9527863777089784	0.8877708978328174	-0.0201238390092878	-0.1044891640866872	False	False	True	True	5.780185758513932	15.76780185758514	-0.021671826625387	-0.1424148606811145	-0.0185758513931888	-0.1145510835913312	-0.0185758513931888	-0.0835913312693498	-0.021671826625387	-0.0773993808049535
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.55	323	0.934984520123839	0.953560371517028	0.959752321981424	0.9628482972136224	0.826625386996904	0.8730650154798761	0.9071207430340558	0.9102167182662538	0.9527863777089784	0.8792569659442724	-0.0201238390092878	-0.1130030959752322	False	False	True	True	6.021671826625387	16.705882352941178	-0.021671826625387	-0.1547987616099071	-0.0185758513931888	-0.1207430340557276	-0.0185758513931888	-0.089783281733746	-0.021671826625387	-0.0866873065015479
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.56	323	0.9318885448916407	0.953560371517028	0.959752321981424	0.9628482972136224	0.8173374613003096	0.8668730650154799	0.9040247678018576	0.9071207430340558	0.9520123839009288	0.8738390092879256	-0.0208978328173373	-0.1184210526315791	False	False	True	True	6.30030959752322	17.637770897832816	-0.0247678018575852	-0.1640866873065015	-0.0185758513931888	-0.1269349845201238	-0.0185758513931888	-0.0928792569659442	-0.021671826625387	-0.089783281733746
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.57	323	0.9318885448916407	0.953560371517028	0.956656346749226	0.9628482972136224	0.8173374613003096	0.8637770897832817	0.8854489164086687	0.9009287925696594	0.9512383900928792	0.8668730650154799	-0.0216718266253869	-0.1253869969040247	False	False	True	True	6.591331269349845	18.77708978328173	-0.0247678018575852	-0.1640866873065015	-0.0185758513931888	-0.130030959752322	-0.0216718266253869	-0.111455108359133	-0.021671826625387	-0.0959752321981424
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.58	323	0.9318885448916407	0.953560371517028	0.956656346749226	0.9628482972136224	0.8018575851393189	0.848297213622291	0.8730650154798761	0.8978328173374613	0.9512383900928792	0.8552631578947368	-0.0216718266253869	-0.1369969040247678	False	False	True	True	6.91640866873065	19.907120743034056	-0.0247678018575852	-0.1795665634674922	-0.0185758513931888	-0.1455108359133127	-0.0216718266253869	-0.1238390092879256	-0.021671826625387	-0.0990712074303404
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.59	323	0.9318885448916407	0.953560371517028	0.956656346749226	0.959752321981424	0.7863777089783281	0.8452012383900929	0.8668730650154799	0.8885448916408669	0.9504643962848296	0.846749226006192	-0.0224458204334364	-0.1455108359133127	False	False	True	True	7.235294117647059	21.03095975232198	-0.0247678018575852	-0.195046439628483	-0.0185758513931888	-0.1486068111455109	-0.0216718266253869	-0.1300309597523219	-0.0247678018575852	-0.1083591331269349
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.6	323	0.9287925696594428	0.953560371517028	0.956656346749226	0.959752321981424	0.7832817337461301	0.8359133126934984	0.8637770897832817	0.8761609907120743	0.9496904024767802	0.8397832817337462	-0.023219814241486	-0.1524767801857585	False	False	True	True	7.544891640866873	22.20123839009288	-0.0278637770897833	-0.198142414860681	-0.0185758513931888	-0.1578947368421053	-0.0216718266253869	-0.1331269349845201	-0.0247678018575852	-0.1207430340557275
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.61	323	0.9164086687306502	0.9473684210526316	0.956656346749226	0.959752321981424	0.7770897832817337	0.8297213622291022	0.8544891640866873	0.8668730650154799	0.945046439628483	0.8320433436532508	-0.0278637770897831	-0.1602167182662538	False	False	True	True	7.851393188854489	23.455108359133128	-0.0402476780185758	-0.2043343653250774	-0.0247678018575852	-0.1640866873065015	-0.0216718266253869	-0.1424148606811145	-0.0247678018575852	-0.1300309597523219
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.62	323	0.9164086687306502	0.934984520123839	0.956656346749226	0.959752321981424	0.7585139318885449	0.8142414860681114	0.8452012383900929	0.8606811145510835	0.9419504643962848	0.8196594427244581	-0.0309597523219813	-0.1726006191950465	False	False	True	True	8.191950464396285	24.770897832817337	-0.0402476780185758	-0.2229102167182662	-0.0371517027863776	-0.1795665634674923	-0.0216718266253869	-0.1517027863777089	-0.0247678018575852	-0.1362229102167182
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.63	323	0.9102167182662538	0.9318885448916407	0.953560371517028	0.959752321981424	0.7523219814241486	0.8080495356037152	0.8390092879256966	0.8575851393188855	0.9388544891640866	0.8142414860681115	-0.0340557275541795	-0.1780185758513931	False	False	True	True	8.479876160990711	26.077399380804952	-0.0464396284829722	-0.2291021671826625	-0.0402476780185758	-0.1857585139318885	-0.024767801857585	-0.1578947368421052	-0.0247678018575852	-0.1393188854489163
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.64	323	0.9102167182662538	0.9318885448916407	0.953560371517028	0.959752321981424	0.7430340557275542	0.804953560371517	0.8328173374613003	0.8421052631578947	0.9388544891640866	0.8057275541795665	-0.0340557275541795	-0.1865325077399381	False	False	True	True	8.795665634674922	27.541795665634677	-0.0464396284829722	-0.2383900928792569	-0.0402476780185758	-0.1888544891640867	-0.024767801857585	-0.1640866873065015	-0.0247678018575852	-0.1547987616099071
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.65	323	0.9102167182662538	0.9287925696594428	0.9473684210526316	0.956656346749226	0.7337461300309598	0.8018575851393189	0.8235294117647058	0.8328173374613003	0.9357585139318884	0.7979876160990711	-0.0371517027863776	-0.1942724458204335	False	False	True	True	9.09907120743034	28.922600619195048	-0.0464396284829722	-0.2476780185758513	-0.043343653250774	-0.1919504643962848	-0.0309597523219814	-0.1733746130030959	-0.0278637770897832	-0.1640866873065015
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.66	323	0.9071207430340558	0.9226006191950464	0.9442724458204336	0.953560371517028	0.7120743034055728	0.7925696594427245	0.8111455108359134	0.8235294117647058	0.9318885448916407	0.7848297213622291	-0.0410216718266253	-0.2074303405572756	False	False	True	True	9.41795665634675	30.656346749226007	-0.0495356037151702	-0.2693498452012384	-0.0495356037151702	-0.2012383900928792	-0.0340557275541795	-0.1857585139318884	-0.0309597523219814	-0.1733746130030959
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.67	323	0.9071207430340558	0.9195046439628484	0.9442724458204336	0.953560371517028	0.6934984520123839	0.7801857585139319	0.8080495356037152	0.8173374613003096	0.9311145510835912	0.7747678018575852	-0.0417956656346748	-0.2174922600619194	False	False	True	True	9.73374613003096	32.523219814241486	-0.0495356037151702	-0.2879256965944272	-0.0526315789473684	-0.2136222910216718	-0.0340557275541795	-0.1888544891640866	-0.0309597523219814	-0.1795665634674922
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.68	323	0.9040247678018576	0.9226006191950464	0.934984520123839	0.953560371517028	0.6873065015479877	0.7708978328173375	0.7956656346749226	0.8080495356037152	0.9287925696594428	0.7654798761609907	-0.0441176470588234	-0.226780185758514	False	False	True	True	10.03405572755418	34.39938080495356	-0.0526315789473684	-0.2941176470588235	-0.0495356037151702	-0.2229102167182662	-0.0433436532507739	-0.2012383900928792	-0.0309597523219814	-0.1888544891640866
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.69	323	0.9071207430340558	0.9226006191950464	0.9318885448916407	0.9473684210526316	0.6780185758513931	0.7585139318885449	0.7894736842105263	0.7987616099071208	0.9272445820433436	0.7561919504643962	-0.0456656346749225	-0.2360681114551084	False	False	True	True	10.303405572755418	36.42105263157895	-0.0495356037151702	-0.303405572755418	-0.0495356037151702	-0.2352941176470588	-0.0464396284829721	-0.2074303405572755	-0.0371517027863778	-0.198142414860681
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.7	323	0.9040247678018576	0.9195046439628484	0.9287925696594428	0.9411764705882352	0.6656346749226006	0.739938080495356	0.7832817337461301	0.7894736842105263	0.923374613003096	0.7445820433436532	-0.0495356037151701	-0.2476780185758514	False	False	True	True	10.647058823529411	38.76470588235294	-0.0526315789473684	-0.3157894736842105	-0.0526315789473684	-0.2538699690402477	-0.0495356037151702	-0.2136222910216717	-0.043343653250774	-0.2074303405572755
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.71	323	0.9009287925696594	0.9195046439628484	0.9256965944272446	0.9380804953560372	0.6625386996904025	0.7306501547987616	0.7770897832817337	0.7832817337461301	0.9210526315789472	0.738390092879257	-0.0518575851393188	-0.2538699690402476	False	False	True	True	10.990712074303406	41.20123839009288	-0.0557275541795666	-0.3188854489164087	-0.0526315789473684	-0.2631578947368421	-0.0526315789473683	-0.2198142414860681	-0.0464396284829722	-0.2136222910216717
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.72	323	0.9009287925696594	0.9195046439628484	0.9256965944272446	0.934984520123839	0.6470588235294118	0.7151702786377709	0.7616099071207431	0.7770897832817337	0.9202786377708978	0.7252321981424149	-0.0526315789473683	-0.2670278637770897	False	False	True	True	11.30030959752322	43.98142414860681	-0.0557275541795666	-0.3343653250773993	-0.0526315789473684	-0.2786377708978328	-0.0526315789473683	-0.2352941176470587	-0.0495356037151702	-0.2198142414860681
BoolQuestions	not-323	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.73	323	0.891640866873065	0.9164086687306502	0.9256965944272446	0.9318885448916407	0.6006191950464397	0.7058823529411765	0.7492260061919505	0.7708978328173375	0.9164086687306502	0.706656346749226	-0.0565015479876159	-0.2856037151702787	False	False	True	True	11.65015479876161	46.92879256965944	-0.065015479876161	-0.3808049535603715	-0.0557275541795665	-0.2879256965944272	-0.0526315789473683	-0.2476780185758513	-0.0526315789473684	-0.2260061919504643
