retriever,method,samples,right_rank,mean_answer_rank,mean_trap_rank,recall@3,violation_rate@3,recall_minus_violation@3,recall@5,violation_rate@5,recall_minus_violation@5,recall@7,violation_rate@7,recall_minus_violation@7,recall@9,violation_rate@9,recall_minus_violation@9,avg_recall_minus_violation,alpha,gamma,beta,candidate_top_n
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1.5_b0.2,1000,0.887,55.788,245.582,0.925,0.222,0.7030000000000001,0.942,0.74,0.20199999999999996,0.953,0.772,0.18099999999999994,0.957,0.789,0.16799999999999993,0.31349999999999995,1.5,1.5,0.2,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1.5_b0.3,1000,0.889,55.794,245.649,0.923,0.201,0.722,0.942,0.74,0.20199999999999996,0.953,0.772,0.18099999999999994,0.957,0.789,0.16799999999999993,0.31825,1.5,1.5,0.3,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1.5_b0.5,1000,0.895,55.822,245.749,0.918,0.161,0.757,0.942,0.74,0.20199999999999996,0.953,0.772,0.18099999999999994,0.957,0.789,0.16799999999999993,0.32699999999999996,1.5,1.5,0.5,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1.5_b0.75,1000,0.9,55.922,245.858,0.905,0.133,0.772,0.942,0.74,0.20199999999999996,0.953,0.772,0.18099999999999994,0.957,0.789,0.16799999999999993,0.33074999999999993,1.5,1.5,0.75,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1.5_b1,1000,0.902,56.135,245.959,0.869,0.108,0.761,0.942,0.74,0.20199999999999996,0.953,0.772,0.18099999999999994,0.957,0.789,0.16799999999999993,0.32799999999999996,1.5,1.5,1.0,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g2_b0.1,1000,0.887,55.783,245.5,0.927,0.248,0.679,0.942,0.74,0.20199999999999996,0.953,0.772,0.18099999999999994,0.957,0.789,0.16799999999999993,0.30749999999999994,2.0,2.0,0.1,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g2_b0.2,1000,0.888,55.787,245.546,0.926,0.23,0.6960000000000001,0.942,0.74,0.20199999999999996,0.953,0.772,0.18099999999999994,0.957,0.789,0.16799999999999993,0.31174999999999997,2.0,2.0,0.2,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g2_b0.3,1000,0.887,55.79,245.603,0.924,0.215,0.7090000000000001,0.942,0.74,0.20199999999999996,0.953,0.772,0.18099999999999994,0.957,0.789,0.16799999999999993,0.315,2.0,2.0,0.3,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g2_b0.5,1000,0.892,55.796,245.684,0.921,0.187,0.734,0.942,0.74,0.20199999999999996,0.953,0.772,0.18099999999999994,0.957,0.789,0.16799999999999993,0.32125,2.0,2.0,0.5,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g2_b0.75,1000,0.896,55.839,245.776,0.916,0.157,0.759,0.942,0.74,0.20199999999999996,0.953,0.772,0.18099999999999994,0.957,0.789,0.16799999999999993,0.32749999999999996,2.0,2.0,0.75,5
