embedding_model,condition,candidate_top_n,beta,samples,mean_answer_rank,mean_trap_rank,recall@3,violation@3,recall_delta@3,violation_delta@3,recall@5,violation@5,recall_delta@5,violation_delta@5,recall@7,violation@7,recall_delta@7,violation_delta@7,recall@9,violation@9,recall_delta@9,violation_delta@9,avg_recall,avg_violation,avg_recall_delta,avg_violation_delta,strict_recall_kept_all_k,avg_recall_kept,violation_lower_all_k,avg_violation_lower
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.13,1000,264.124,7649.539,0.924,0.189,-0.01100000000000001,-0.5049999999999999,0.932,0.227,-0.010999999999999899,-0.521,0.937,0.253,-0.009999999999999898,-0.522,0.944,0.276,-0.01200000000000001,-0.514,0.93425,0.23625000000000002,-0.01100000000000001,-0.5155000000000001,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.14,1000,273.343,8211.53,0.924,0.183,-0.01100000000000001,-0.5109999999999999,0.932,0.223,-0.010999999999999899,-0.525,0.937,0.245,-0.009999999999999898,-0.53,0.943,0.268,-0.013000000000000012,-0.522,0.934,0.22975,-0.011249999999999982,-0.522,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.15,1000,282.677,8803.106,0.924,0.18,-0.01100000000000001,-0.514,0.932,0.213,-0.010999999999999899,-0.535,0.937,0.237,-0.009999999999999898,-0.538,0.942,0.255,-0.014000000000000012,-0.535,0.9337500000000001,0.22125,-0.011499999999999955,-0.5305,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.16,1000,292.505,9426.474,0.924,0.176,-0.01100000000000001,-0.518,0.932,0.21,-0.010999999999999899,-0.538,0.937,0.23,-0.009999999999999898,-0.545,0.941,0.245,-0.015000000000000013,-0.545,0.9335,0.21525,-0.011750000000000038,-0.5365,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.17,1000,302.411,10080.683,0.924,0.169,-0.01100000000000001,-0.5249999999999999,0.932,0.206,-0.010999999999999899,-0.542,0.937,0.223,-0.009999999999999898,-0.552,0.942,0.241,-0.014000000000000012,-0.549,0.9337500000000001,0.20975,-0.011499999999999955,-0.542,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.18,1000,312.351,10770.055,0.923,0.166,-0.01200000000000001,-0.5279999999999999,0.932,0.199,-0.010999999999999899,-0.5489999999999999,0.936,0.217,-0.010999999999999899,-0.558,0.943,0.233,-0.013000000000000012,-0.557,0.9335,0.20375,-0.011750000000000038,-0.548,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.19,1000,322.751,11492.226,0.923,0.163,-0.01200000000000001,-0.5309999999999999,0.931,0.194,-0.0119999999999999,-0.554,0.936,0.214,-0.010999999999999899,-0.561,0.943,0.225,-0.013000000000000012,-0.5650000000000001,0.93325,0.19899999999999998,-0.01200000000000001,-0.5527500000000001,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.20,1000,333.425,12250.052,0.923,0.157,-0.01200000000000001,-0.5369999999999999,0.931,0.185,-0.0119999999999999,-0.563,0.936,0.205,-0.010999999999999899,-0.5700000000000001,0.943,0.219,-0.013000000000000012,-0.5710000000000001,0.93325,0.19149999999999998,-0.01200000000000001,-0.56025,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.21,1000,344.331,13039.687,0.923,0.154,-0.01200000000000001,-0.5399999999999999,0.931,0.182,-0.0119999999999999,-0.5660000000000001,0.936,0.2,-0.010999999999999899,-0.575,0.942,0.215,-0.014000000000000012,-0.5750000000000001,0.933,0.18775,-0.012249999999999983,-0.5640000000000001,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.22,1000,355.319,13861.709,0.922,0.148,-0.013000000000000012,-0.5459999999999999,0.931,0.172,-0.0119999999999999,-0.5760000000000001,0.937,0.196,-0.009999999999999898,-0.579,0.942,0.211,-0.014000000000000012,-0.5790000000000001,0.933,0.18175,-0.012249999999999983,-0.5700000000000001,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.23,1000,366.193,14715.748,0.922,0.146,-0.013000000000000012,-0.5479999999999999,0.931,0.169,-0.0119999999999999,-0.579,0.937,0.191,-0.009999999999999898,-0.5840000000000001,0.942,0.203,-0.014000000000000012,-0.587,0.933,0.17725000000000002,-0.012249999999999983,-0.5745,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.24,1000,377.201,15600.792,0.922,0.137,-0.013000000000000012,-0.5569999999999999,0.931,0.162,-0.0119999999999999,-0.586,0.937,0.184,-0.009999999999999898,-0.591,0.942,0.196,-0.014000000000000012,-0.5940000000000001,0.933,0.16975,-0.012249999999999983,-0.5820000000000001,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.25,1000,387.942,16511.649,0.92,0.136,-0.015000000000000013,-0.5579999999999999,0.931,0.155,-0.0119999999999999,-0.593,0.937,0.176,-0.009999999999999898,-0.599,0.941,0.193,-0.015000000000000013,-0.597,0.93225,0.165,-0.013000000000000012,-0.58675,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.26,1000,398.832,17447.754,0.92,0.131,-0.015000000000000013,-0.563,0.93,0.149,-0.0129999999999999,-0.599,0.937,0.17,-0.009999999999999898,-0.605,0.941,0.189,-0.015000000000000013,-0.601,0.9319999999999999,0.15975,-0.013250000000000095,-0.5920000000000001,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.27,1000,409.477,18404.816,0.92,0.129,-0.015000000000000013,-0.565,0.93,0.146,-0.0129999999999999,-0.602,0.936,0.167,-0.010999999999999899,-0.608,0.941,0.178,-0.015000000000000013,-0.6120000000000001,0.93175,0.15500000000000003,-0.013500000000000068,-0.59675,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.28,1000,419.938,19381.426,0.919,0.125,-0.016000000000000014,-0.569,0.93,0.144,-0.0129999999999999,-0.604,0.936,0.159,-0.010999999999999899,-0.616,0.941,0.172,-0.015000000000000013,-0.6180000000000001,0.9315,0.15000000000000002,-0.01375000000000004,-0.60175,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.29,1000,430.294,20374.07,0.919,0.122,-0.016000000000000014,-0.572,0.93,0.14,-0.0129999999999999,-0.608,0.936,0.156,-0.010999999999999899,-0.619,0.941,0.164,-0.015000000000000013,-0.626,0.9315,0.14550000000000002,-0.01375000000000004,-0.60625,False,False,True,True
Qwen/Qwen3-Embedding-4B,target - beta*q_trap,all,0.30,1000,440.624,21382.3,0.919,0.12,-0.016000000000000014,-0.574,0.929,0.138,-0.013999999999999901,-0.61,0.936,0.149,-0.010999999999999899,-0.626,0.94,0.161,-0.016000000000000014,-0.629,0.931,0.14200000000000002,-0.014249999999999985,-0.60975,False,False,True,True
