retriever,method,samples,right_rank,mean_answer_rank,mean_trap_rank,recall@3,violation_rate@3,recall_minus_violation@3,recall@5,violation_rate@5,recall_minus_violation@5,recall@7,violation_rate@7,recall_minus_violation@7,recall@9,violation_rate@9,recall_minus_violation@9,avg_recall_minus_violation,alpha,gamma,beta,candidate_top_n
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a0.5_b0.2,1000,0.899,135.475,7692.987,0.923,0.241,0.682,0.934,0.293,0.641,0.941,0.315,0.6259999999999999,0.945,0.342,0.603,0.6379999999999999,0.5,,0.2,all
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a0.75_b0.3,1000,0.899,135.475,7692.988,0.923,0.241,0.682,0.934,0.293,0.641,0.941,0.315,0.6259999999999999,0.945,0.342,0.603,0.6379999999999999,0.75,,0.3,all
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.25_b0.75,1000,0.935,59.339,256.93,0.559,0.015,0.544,0.632,0.021,0.611,0.697,0.025,0.6719999999999999,0.744,0.029,0.715,0.6355,0.25,,0.75,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a2_b0.75,1000,0.891,130.952,6461.585,0.923,0.265,0.658,0.936,0.313,0.623,0.943,0.342,0.601,0.945,0.364,0.581,0.61575,2.0,,0.75,all
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.25_b0.2,1000,0.909,55.44,250.586,0.922,0.264,0.658,0.935,0.324,0.611,0.942,0.35,0.592,0.945,0.38,0.565,0.6065,0.25,,0.2,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a1_b0.75,1000,0.904,55.42,250.234,0.926,0.292,0.6340000000000001,0.938,0.34,0.5979999999999999,0.942,0.372,0.57,0.946,0.403,0.5429999999999999,0.5862499999999999,1.0,,0.75,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a0.75_b1,1000,0.963,7421.651,83974.354,0.543,0.012,0.531,0.578,0.013,0.565,0.6,0.013,0.587,0.616,0.015,0.601,0.571,0.75,,1.0,all
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a1.5_b0.5,1000,0.877,125.04,4783.284,0.924,0.309,0.615,0.937,0.37,0.5670000000000001,0.945,0.392,0.5529999999999999,0.949,0.415,0.534,0.56725,1.5,,0.5,all
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.25_b1,1000,0.933,60.502,257.029,0.478,0.014,0.46399999999999997,0.553,0.017,0.536,0.613,0.023,0.59,0.658,0.029,0.629,0.55475,0.25,,1.0,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0.25_b0.2,1000,0.9,55.347,246.548,0.924,0.289,0.635,0.935,0.359,0.5760000000000001,0.945,0.408,0.5369999999999999,0.951,0.499,0.45199999999999996,0.55,0.25,,0.2,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.75_b0.5,1000,0.878,55.422,249.591,0.928,0.329,0.599,0.939,0.38,0.5589999999999999,0.942,0.415,0.5269999999999999,0.948,0.44,0.508,0.5482499999999999,0.75,,0.5,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a1.5_b1,1000,0.878,55.422,249.591,0.928,0.329,0.599,0.939,0.38,0.5589999999999999,0.942,0.415,0.5269999999999999,0.948,0.44,0.508,0.5482499999999999,1.5,,1.0,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_call_a1_b0.3,1000,0.866,119.986,3735.19,0.928,0.344,0.5840000000000001,0.94,0.401,0.5389999999999999,0.944,0.424,0.52,0.95,0.449,0.5009999999999999,0.536,1.0,,0.3,all
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a1_b0.75,1000,0.891,55.347,246.369,0.924,0.315,0.609,0.937,0.38,0.557,0.944,0.426,0.518,0.951,0.513,0.43799999999999994,0.5305,1.0,,0.75,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0.5_b0.3,1000,0.863,55.422,249.034,0.929,0.358,0.5710000000000001,0.939,0.413,0.526,0.944,0.442,0.502,0.948,0.464,0.48399999999999993,0.5207499999999999,0.5,,0.3,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0.75_b0.5,1000,0.875,55.353,246.107,0.926,0.346,0.5800000000000001,0.938,0.411,0.5269999999999999,0.944,0.456,0.48799999999999993,0.951,0.531,0.41999999999999993,0.5037499999999999,0.75,,0.5,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a1.5_b1,1000,0.875,55.353,246.107,0.926,0.346,0.5800000000000001,0.938,0.411,0.5269999999999999,0.944,0.456,0.48799999999999993,0.951,0.531,0.41999999999999993,0.5037499999999999,1.5,,1.0,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0_b0.1,1000,0.93,59.753,249.336,0.256,0.008,0.248,0.409,0.016,0.39299999999999996,0.593,0.03,0.563,0.879,0.069,0.81,0.5035000000000001,0.0,,0.1,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0_b0.2,1000,0.93,59.753,249.336,0.256,0.008,0.248,0.409,0.016,0.39299999999999996,0.593,0.03,0.563,0.879,0.069,0.81,0.5035000000000001,0.0,,0.2,10
