retriever,method,samples,right_rank,mean_answer_rank,mean_trap_rank,recall@3,violation_rate@3,recall_minus_violation@3,recall@5,violation_rate@5,recall_minus_violation@5,recall@7,violation_rate@7,recall_minus_violation@7,recall@9,violation_rate@9,recall_minus_violation@9,avg_recall_minus_violation,alpha,gamma,beta,candidate_top_n
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1.5_b0.75,1000,0.907,55.328,245.201,0.918,0.138,0.78,0.942,0.739,0.20299999999999996,0.953,0.771,0.18199999999999994,0.957,0.787,0.16999999999999993,0.33375,1.5,1.5,0.75,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1.5_b1,1000,0.91,55.362,245.282,0.916,0.12,0.796,0.942,0.739,0.20299999999999996,0.953,0.771,0.18199999999999994,0.957,0.787,0.16999999999999993,0.33775,1.5,1.5,1.0,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g2_b0.1,1000,0.887,55.303,244.825,0.927,0.261,0.666,0.942,0.739,0.20299999999999996,0.953,0.771,0.18199999999999994,0.957,0.787,0.16999999999999993,0.30524999999999997,2.0,2.0,0.1,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g2_b0.2,1000,0.888,55.307,244.87,0.925,0.243,0.682,0.942,0.739,0.20299999999999996,0.953,0.771,0.18199999999999994,0.957,0.787,0.16999999999999993,0.30924999999999997,2.0,2.0,0.2,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g2_b0.3,1000,0.891,55.312,244.921,0.922,0.23,0.6920000000000001,0.942,0.739,0.20299999999999996,0.953,0.771,0.18199999999999994,0.957,0.787,0.16999999999999993,0.31174999999999997,2.0,2.0,0.3,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g2_b0.5,1000,0.898,55.312,245.022,0.92,0.195,0.7250000000000001,0.942,0.739,0.20299999999999996,0.953,0.771,0.18199999999999994,0.957,0.787,0.16999999999999993,0.31999999999999995,2.0,2.0,0.5,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g2_b0.75,1000,0.904,55.317,245.119,0.92,0.16,0.76,0.942,0.739,0.20299999999999996,0.953,0.771,0.18199999999999994,0.957,0.787,0.16999999999999993,0.32875,2.0,2.0,0.75,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g2_b1,1000,0.907,55.328,245.201,0.918,0.138,0.78,0.942,0.739,0.20299999999999996,0.953,0.771,0.18199999999999994,0.957,0.787,0.16999999999999993,0.33375,2.0,2.0,1.0,5
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.25_b0.1,1000,0.915,55.375,247.936,0.921,0.124,0.797,0.931,0.169,0.762,0.944,0.215,0.729,0.949,0.351,0.598,0.7215,0.25,0.25,0.1,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.25_b0.2,1000,0.93,55.547,248.577,0.898,0.067,0.831,0.921,0.099,0.8220000000000001,0.934,0.132,0.802,0.945,0.242,0.703,0.7895,0.25,0.25,0.2,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.25_b0.3,1000,0.93,55.975,248.97,0.828,0.032,0.7959999999999999,0.889,0.05,0.839,0.92,0.076,0.8440000000000001,0.942,0.169,0.7729999999999999,0.813,0.25,0.25,0.3,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.25_b0.5,1000,0.932,56.921,249.179,0.678,0.022,0.656,0.779,0.033,0.746,0.847,0.053,0.7939999999999999,0.927,0.105,0.8220000000000001,0.7545000000000001,0.25,0.25,0.5,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.25_b0.75,1000,0.93,57.646,249.244,0.575,0.019,0.5559999999999999,0.684,0.028,0.656,0.797,0.041,0.756,0.905,0.084,0.8210000000000001,0.69725,0.25,0.25,0.75,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.25_b1,1000,0.929,58.031,249.264,0.516,0.018,0.498,0.645,0.026,0.619,0.761,0.04,0.721,0.898,0.078,0.8200000000000001,0.6645000000000001,0.25,0.25,1.0,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.5_b0.1,1000,0.903,55.344,247.445,0.925,0.173,0.752,0.936,0.22,0.7160000000000001,0.944,0.289,0.655,0.95,0.426,0.524,0.6617500000000001,0.5,0.5,0.1,10
